ada,protocolNumber,issueDate,submissionTimestamp,documentUrl,subject,decisionTypeUid,decisionTypeLabel,organizationUid,organizationLabel
6ΛΖ246Ψ842-ΚΒ6,610474,22/02/2023 11:51:05,22/02/2023 12:48:46,https://diavgeia.gov.gr/doc/6ΛΖ246Ψ842-ΚΒ6,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΕΚΤΕΛΕΣΗ ΕΡΓΑΣΙΩΝ ΓΙΑ ΓΕΩΤΕΧΝΙΚΗ ΕΡΕΥΝΑ ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ ΑΠ1.4 (HIGH RISE) ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ – ΑΓΙΟΥ ΚΟΣΜΑ ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΡΚΞ946Ψ842-ΦΥΤ,593540,01/02/2023 09:53:42,01/02/2023 15:42:37,https://diavgeia.gov.gr/doc/ΡΚΞ946Ψ842-ΦΥΤ,"Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΕΚΤΕΛΕΣΗ ΕΡΓΑΣΙΩΝ ΓΙΑ ΓΕΩΤΕΧΝΙΚΗ ΕΡΕΥΝΑ ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ 
 Α-Π6.11 (MAINSTREAM II) ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ 
ΕΛΛΗΝΙΚΟΥ – ΑΓΙΟΥ ΚΟΣΜΑ ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9ΔΕΗ46Ψ842-ΚΩ2,593534,01/02/2023 09:50:32,01/02/2023 15:40:50,https://diavgeia.gov.gr/doc/9ΔΕΗ46Ψ842-ΚΩ2,"Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΕΚΤΕΛΕΣΗ ΕΡΓΑΣΙΩΝ ΓΙΑ ΓΕΩΤΕΧΝΙΚΗ ΕΡΕΥΝΑ, ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΕΔΑΦΟΥΣ ΚΑΙ ΕΚΣΚΑΦΕΣ ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ Α-Π6.10 (MAINSTREAM II) ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ 
ΕΛΛΗΝΙΚΟΥ – ΑΓΙΟΥ ΚΟΣΜΑ ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΝΕΣ46Ψ842-2ΣΩ,597495,07/02/2023 09:46:59,07/02/2023 15:28:25,https://diavgeia.gov.gr/doc/ΨΝΕΣ46Ψ842-2ΣΩ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΕΚΤΕΛΕΣΗ ΕΡΓΑΣΙΩΝ ΓΙΑ ΓΕΩΤΕΧΝΙΚΗ ΕΡΕΥΝΑ ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ Α-Π1.6 (MAINSTREAM I) ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ – ΑΓΙΟΥ ΚΟΣΜΑ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
90ΤΔ46Ψ842-ΚΡ4,659953,19/04/2023 11:45:21,19/04/2023 16:31:45,https://diavgeia.gov.gr/doc/90ΤΔ46Ψ842-ΚΡ4,"Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΕΚΤΕΛΕΣΗ ΓΕΩΤΕΧΝΙΚΩΝ ΕΡΕΥΝΩΝ, ΓΕΩΤΕΧΝΙΚΗ ΑΞΙΟΛΟΓΗΣΗ ΚΑΙ ΓΕΩΤΕΧΝΙΚΕΣ ΜΕΛΕΤΕΣ ΘΕΜΕΛΙΩΣΗΣ ΣΤΟ ΧΕΡΣΑΙΟ ΤΜΗΜΑ ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ – ΑΓ. ΚΟΣΜΑ - HELLINIKON PARK STRUCTURES",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΜΞΑ46Ψ842-Σ7Β,726206,23/06/2023 18:18:35,26/06/2023 15:27:21,https://diavgeia.gov.gr/doc/ΨΜΞΑ46Ψ842-Σ7Β,"Αναθεώρηση Έγκρισης Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ, ΣΤΟ ΟΙΚΟΠΕΔΟ 1.1.1 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ.",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
6ΩΟΗ46Ψ842-81Θ,732093,29/06/2023 18:45:05,30/06/2023 09:31:09,https://diavgeia.gov.gr/doc/6ΩΟΗ46Ψ842-81Θ,"Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ, ΣΤΟ ΟΙΚΟΠΕΔΟ 1.2.2, ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ  ΕΛΛΗΝΙΚΟΥ- ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9ΥΠ846Ψ842-Κ69,733203,30/06/2023 14:26:43,30/06/2023 14:39:11,https://diavgeia.gov.gr/doc/9ΥΠ846Ψ842-Κ69,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ 1.3.1 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ.,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΩΖΨΠ46Ψ842-Θ5Δ,712093,12/06/2023 10:48:27,12/06/2023 11:58:44,https://diavgeia.gov.gr/doc/ΩΖΨΠ46Ψ842-Θ5Δ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΕΚΤΕΛΕΣΗ ΕΡΓΑΣΙΩΝ ΓΙΑ ΓΕΩΤΕΧΝΙΚΗ ΕΡΕΥΝΑ ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ Α-Π6.7 (MAINSTREAM II) ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ – ΑΓΙΟΥ ΚΟΣΜΑ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
6ΞΥΙ46Ψ842-ΛΥΥ,712099,12/06/2023 10:49:21,12/06/2023 11:57:28,https://diavgeia.gov.gr/doc/6ΞΥΙ46Ψ842-ΛΥΥ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΕΚΤΕΛΕΣΗ ΕΡΓΑΣΙΩΝ ΓΙΑ ΓΕΩΤΕΧΝΙΚΗ ΕΡΕΥΝΑ ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ Α-Π6.8 (MAINSTREAM II) ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ – ΑΓΙΟΥ ΚΟΣΜΑ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
93ΠΜ46Ψ842-Κ2Δ,733055,30/06/2023 13:27:13,30/06/2023 14:39:57,https://diavgeia.gov.gr/doc/93ΠΜ46Ψ842-Κ2Δ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ στο ΟΙΚΟΠΕΔΟ 1.3.2. ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
6ΘΙΦ46Ψ842-57Ω,688591,18/05/2023 14:27:05,18/05/2023 14:53:34,https://diavgeia.gov.gr/doc/6ΘΙΦ46Ψ842-57Ω,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): COMMERCIAL HUB: ΑΔΕΙΑ ΕΚΣΚΑΦΩΝ ΚΑΙ ΚΑΤΑΣΚΕΥΗΣ ΤΟΙΧΕΙΩΝ ΑΝΤΙΣΤΗΡΙΞΗΣ-ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ, ΜΕ ΣΚΟΠΟ ΤΗΝ ΑΝΕΓΕΡΣΗ ΚΤΗΡΙΟΥ ΕΙΔΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ ΣΧΕΔΙΑΣΗΣ ΕΜΠΟΡΙΚΟΥ ΚΕΝΤΡΟΥ, ΓΡΑΦΕΙΩΝ ΚΑΙ ΕΜΠΟΡΙΚΩΝ ΚΑΤΑΣΤΗΜΑΤΩΝ, ΜΕ ΤΡΕΙΣ ΟΡΟΦΟΥΣ, ΤΡΙΑ ΙΣΟΓΕΙΑ ΕΠΙΠΕΔΑ ΚΑΙ ΕΞΙ ΚΛΙΜΑΚΩΤΑ ΥΠΟΓΕΙΑ ΕΠΙΠΕΔΑ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΘΕΣΕΩΝ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΗΛΕΚΤΡΟΜΗΧΑΝΟΛΟΓΙΚΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΚΑΤΑΣΚΕΥΗ ΥΔΑΤΙΝΩΝ ΣΤΟΙΧΕΙΩΝ, ΠΕΡΓΚΟΛΩΝ,
ΣΤΕΓΑΣΤΡΩΝ, ΗΛΙΑΚΩΝ ΑΙΘΡΙΩΝ, ΣΤΟ ΟΙΚΟΠΕΔΟ Α-Π4.17.1 ΤΟΥ Ο.Τ. Α-Π4.17 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ- ΑΓΙΟΥ ΚΟΣΜΑ ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
63ΔΞ46Ψ842-82Φ,786244,01/09/2023 16:32:07,01/09/2023 16:55:39,https://diavgeia.gov.gr/doc/63ΔΞ46Ψ842-82Φ,Αναθεώρηση Έγκρισης Εργασιών Δόμησης Μικρής Κλίμακας: AΝΑΘΕΩΡΗΣΗ ΤΗΣ ΑΠΟ  05.07.2023  ΥΠ'ΑΡΙΘΜΟΝ  737082 ΠΡΑΞΗΣ ΕΓΚΡΙΣΗΣ ΕΡΓΑΣΙΩΝ ΔΟΜΗΣΗΣ ΜΙΚΡΗΣ ΚΛΙΜΑΚΑΣ ΜΕ ΘΕΜΑ ΤΗ ΔΙΕΝΕΡΓΕΙΑ ΔΟΚΙΜΑΣΤΙΚΩΝ ΤΟΜΩΝ ΤΟΥ ΕΔΑΦΟΥΣ ΚΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ  ΣΤΟ ΟΙΚΟΠΕΔΟ ΜΕ ΚΩΔΙΚΟ 1.2.4  ΤΟΥ  ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ – ΑΓΙΟΥ ΚΟΣΜΑ ΚοσμάΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΣΤΟ ΟΙΚΟΠΕΔΟ ΜΕ ΚΩΔΙΚΟ 1.2.4 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ. ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9Φ7Σ46Ψ842-ΤΓΗ,736609,04/07/2023 19:59:32,05/07/2023 11:22:44,https://diavgeia.gov.gr/doc/9Φ7Σ46Ψ842-ΤΓΗ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΣΤΟ ΟΙΚΟΠΕΔΟ 1.1.5  ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
6ΞΝΒ46Ψ842-Η2Υ,786241,01/09/2023 16:26:24,01/09/2023 16:55:37,https://diavgeia.gov.gr/doc/6ΞΝΒ46Ψ842-Η2Υ,Αναθεώρηση Έγκρισης Εργασιών Δόμησης Μικρής Κλίμακας: AΝΑΘΕΩΡΗΣΗ ΤΗΣ ΑΠΟ 05.07.2023 ΥΠ'ΑΡΙΘΜΟΝ 737081 ΠΡΑΞΗΣ ΕΓΚΡΙΣΗΣ ΕΡΓΑΣΙΩΝ ΔΟΜΗΣΗΣ ΜΙΚΡΗΣ ΚΛΙΜΑΚΑΣ ΜΕ ΘΕΜΑ  ΤΗΝ ΔΙΕΝΕΡΓΕΙΑ ΔΟΚΙΜΑΣΤΙΚΩΝ ΤΟΜΩΝ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ  ΜΕ ΚΩΔΙΚΟ 1.2.3 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ -ΑΓΙΟΥ ΚΟΣΜΑ ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΡΚΚΝ46Ψ842-Ν05,877259,29/11/2023 18:07:50,30/11/2023 14:16:03,https://diavgeia.gov.gr/doc/ΡΚΚΝ46Ψ842-Ν05,"Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: «ΕΚΤΕΛΕΣΗ ΓΕΩΤΕΧΝΙΚΩΝ ΕΡΕΥΝΩΝ, ΓΕΩΤΕΧΝΙΚΗ ΑΞΙΟΛΟΓΗΣΗ ΚΑΙ ΓΕΩΤΕΧΝΙΚΕΣ ΜΕΛΕΤΕΣ ΘΕΜΕΛΙΩΣΗΣ ΣΤΟ ΧΕΡΣΑΙΟ ΤΜΗΜΑ ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ – ΑΓ. ΚΟΣΜΑ – BELT»",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΡΔΩΑ46Ψ842-ΟΦ5,840689,25/10/2023 14:47:14,25/10/2023 15:43:20,https://diavgeia.gov.gr/doc/ΡΔΩΑ46Ψ842-ΟΦ5,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: «Γεωτεχνική μελέτη και εργασίες γεωτεχνικής έρευνας για το έργο του Ξενοδοχειακού συγκροτήματος και κατοικιών MALT στον Μητροπολιτικό Πόλο Ελληνικού - Αγίου Κοσμά» 	,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
6ΦΗ946Ψ842-3ΥΝ,840075,25/10/2023 11:13:07,25/10/2023 15:46:13,https://diavgeia.gov.gr/doc/6ΦΗ946Ψ842-3ΥΝ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: «Γεωτεχνική μελέτη και εργασίες γεωτεχνικής έρευνας για το έργο του Ξενοδοχειακού συγκροτήματος και κατοικιών MALT στον Μητροπολιτικό Πόλο Ελληνικού - Αγίου Κοσμά» ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΩΝΜΙ46Ψ842-ΑΙΘ,848396,02/11/2023 11:25:40,02/11/2023 12:52:02,https://diavgeia.gov.gr/doc/ΩΝΜΙ46Ψ842-ΑΙΘ,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): ΕΣΩΤΕΡΙΚΕΣ ΔΙΑΡΡΥΘΜΙΣΕΙΣ, ΔΙΑΜΟΡΦΩΣΗ ΟΨΕΩΝ ΚΑΙ ΑΛΛΑΓΗ ΧΡΗΣΗΣ ΔΙΑΤΗΡΟΥΜΕΝΟΥ ΚΤΗΡΙΟΥ ΤΗΣ ΚΤΗΡΙΑΚΗΣ ΕΝΟΤΗΤΑΣ Β6 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΑΡΚΟΥ ΠΡΑΣΙΝΟΥ ΚΑΙ ΑΝΑΨΥΧΗΣ ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ - ΑΓ. ΚΟΣΜΑ (ΠΡΩΗΝ ΚΤΗΡΙΟΥ ΚΑΝΟΕ-ΚΑΓΙΑΚ)",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
60ΞΑ46Ψ842-Ο1Ι,895033,15/12/2023 11:05:55,15/12/2023 11:33:26,https://diavgeia.gov.gr/doc/60ΞΑ46Ψ842-Ο1Ι,"Ενημέρωση Οικοδομικής Αδείας (ν.4759/2020): ΕΝΗΜΕΡΩΣΗ ΤΗΣ ΥΠ' ΑΡΙΘΜΟΝ 414051/22 ΟΙΚΟΔΟΜΙΚΗΣ ΑΔΕΙΑΣ ΓΙΑ ΑΛΛΑΓΗ ΟΝΟΜΑΤΟΣ ΙΔΙΟΚΤΗΤΗ, ΠΡΟΣΘΗΚΗ ΔΥΟ ΕΞΩΤΕΡΙΚΩΝ ΚΛΙΜΑΚΩΝ ΣΥΝΤΗΡΗΣΗΣ ΔΩΜΑΤΩΝ ΚΑΙ ΠΡΟΣΘΗΚΗ Η/Μ ΦΡΕΑΤΙΟΥ ΔΕΔΔΗΕ ΣΤΟ ΥΠΟΓΕΙΟ ΓΙΑ ΤΟ ΝΕΟ ΚΤΙΡΙΟ ΜΕΤΕΓΚΑΤΑΣΤΑΣΗΣ ΣΥΛΛΟΓΩΝ ΑΜΕΑ ΕΝΤΟΣ ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ - ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
