ada,protocolNumber,issueDate,submissionTimestamp,documentUrl,subject,decisionTypeUid,decisionTypeLabel,organizationUid,organizationLabel
ΨΨΛΙ46Ψ842-ΑΘΛ,737081,05/07/2023 11:15:28,05/07/2023 11:45:03,https://diavgeia.gov.gr/doc/ΨΨΛΙ46Ψ842-ΑΘΛ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ στο ΟΙΚΟΠΕΔΟ 1.2.3 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΩΜ3946Ψ842-7ΑΙ,767474,03/08/2023 13:05:25,03/08/2023 13:15:34,https://diavgeia.gov.gr/doc/ΩΜ3946Ψ842-7ΑΙ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ 2.5.2 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9Α1Υ46Ψ842-Δ09,767790,03/08/2023 15:50:56,04/08/2023 13:01:53,https://diavgeia.gov.gr/doc/9Α1Υ46Ψ842-Δ09,Αναθεώρηση Έγκρισης Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΣΤΟ ΟΙΚΟΠΕΔΟ 1.1.1 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ.,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
Ρ6Ξ946Ψ842-71Κ,748215,14/07/2023 18:25:58,17/07/2023 15:32:54,https://diavgeia.gov.gr/doc/Ρ6Ξ946Ψ842-71Κ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ στο ΟΙΚΟΠΕΔΟ 1.1.2 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ.,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
90ΤΖ46Ψ842-ΡΦΙ,746566,13/07/2023 15:18:41,14/07/2023 13:19:57,https://diavgeia.gov.gr/doc/90ΤΖ46Ψ842-ΡΦΙ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ στο ΟΙΚΟΠΕΔΟ 2.5.1 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ.,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
6Λ0Ω46Ψ842-ΖΗΒ,746560,13/07/2023 15:15:21,14/07/2023 13:21:44,https://diavgeia.gov.gr/doc/6Λ0Ω46Ψ842-ΖΗΒ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΣΤΟ ΟΙΚΟΠΕΔΟ 1.1.4  ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ -ΑΓΙΟΥ  ΚΟΣΜΑ ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
6ΗΡΜ46Ψ842-94Ω,753876,20/07/2023 17:29:39,21/07/2023 12:48:24,https://diavgeia.gov.gr/doc/6ΗΡΜ46Ψ842-94Ω,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ 1.4.3 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9ΖΣΜ46Ψ842-Α1Α,756254,24/07/2023 12:15:09,24/07/2023 12:35:49,https://diavgeia.gov.gr/doc/9ΖΣΜ46Ψ842-Α1Α,"Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ, ΣΤΟ ΟΙΚΟΠΕΔΟ 2.6.2,ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9ΔΞΧ46Ψ842-62Π,737082,05/07/2023 11:16:12,05/07/2023 11:44:51,https://diavgeia.gov.gr/doc/9ΔΞΧ46Ψ842-62Π,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ στο ΟΙΚΟΠΕΔΟ 1.2.4 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΡΞ8Ο46Ψ842-ΩΣ1,815685,02/10/2023 14:10:32,02/10/2023 16:28:27,https://diavgeia.gov.gr/doc/ΡΞ8Ο46Ψ842-ΩΣ1,"Αναθεώρηση Έγκρισης Εργασιών Δόμησης Μικρής Κλίμακας: AΝΑΘΕΩΡΗΣΗ ΤΗΣ ΑΠΟ 29.05.2023 ΥΠ'ΑΡΙΘΜΟΝ 699102 ΠΡΑΞΗΣ ΕΓΚΡΙΣΗΣ ΕΡΓΑΣΙΩΝ ΔΟΜΗΣΗΣ ΜΙΚΡΗΣ ΚΛΙΜΑΚΑΣ ΜΕ ΘΕΜΑ ΤΗ ΔΙΕΝΕΡΓΕΙΑ ΔΟΚΙΜΑΣΤΙΚΩΝ ΤΟΜΩΝ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ ΜΕ ΚΩΔΙΚΟ 1.4.1 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ – ΑΓΙΟΥ ΚΟΣΜΑ 
 ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΡΘΦ446Ψ842-ΞΥΖ,847631,01/11/2023 15:59:01,01/11/2023 16:36:20,https://diavgeia.gov.gr/doc/ΡΘΦ446Ψ842-ΞΥΖ,Αναθεώρηση Έγκρισης Εργασιών Δόμησης Μικρής Κλίμακας: ΑΝΑΘΕΩΡΗΣΗ ΤΗΣ ΑΠΟ 02.06.2023 ΥΠ’ΑΡΙΘΜΟΝ 705011 ΠΡΑΞΗΣ ΕΓΚΡΙΣΗΣ ΕΡΓΑΣΙΩΝ ΔΟΜΗΣΗΣ ΜΙΚΡΗΣ ΚΛΙΜΑΚΑΣ ΜΕ ΘΕΜΑ ΤΗ ΔΙΕΝΕΡΓΕΙΑ ΔΟΚΙΜΑΣΤΙΚΩΝ ΤΟΜΩΝ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΣΤΟ ΟΙΚOΠΕΔΟ ΜΕ ΚΩΔΙΚΟ 1.2.1 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ – ΑΓΙΟΥ ΚΟΣΜΑ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
6ΖΛΘ46Ψ842-36Η,887557,08/12/2023 13:44:30,08/12/2023 13:48:21,https://diavgeia.gov.gr/doc/6ΖΛΘ46Ψ842-36Η,"Αναθεώρηση Έγκρισης Εργασιών Δόμησης Μικρής Κλίμακας: ΑΝΑΘΕΩΡΗΣΗ ΤΗΣ ΑΠΟ 02.06.2023 ΥΠ'ΑΡΙΘΜΟΝ 705013 ΠΡΑΞΗΣ ΕΓΚΡΙΣΗΣ ΕΡΓΑΣΙΩΝ ΔΟΜΗΣΗΣ ΜΙΚΡΗΣ ΚΛΙΜΑΚΑΣ ΜΕ ΘΕΜΑ   ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ, ΣΤΟ ΟΙΚΟΠΕΔΟ ΜΕ ΚΩΔΙΚΟ  2.6.1.ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ – ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
6ΛΗ246Ψ842-Ο7Β,878905,30/11/2023 19:54:20,01/12/2023 11:22:09,https://diavgeia.gov.gr/doc/6ΛΗ246Ψ842-Ο7Β,"Αναθεώρηση Οικ. Αδείας ME προέγκριση ή βεβαίωση (ν.4759/2020): COMMERCIAL HUB: Β ΑΝΑΘΕΩΡΗΣΗ ΤΗΣ Α/Α ΠΡΑΞΗΣ 748232/2023 ΟΙΚΟΔΟΜΙΚΗΣ ΑΔΕΙΑΣ ΜΕ ΣΚΟΠΟ ΤΗΝ ΑΝΕΓΕΡΣΗ ΚΤΗΡΙΟΥ ΕΙΔΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ ΣΧΕΔΙΑΣΗΣ ΕΜΠΟΡΙΚΟΥ ΚΕΝΤΡΟΥ, ΓΡΑΦΕΙΩΝ ΚΑΙ ΕΜΠΟΡΙΚΩΝ ΚΑΤΑΣΤΗΜΑΤΩΝ, ΜΕ ΤΡΕΙΣ ΟΡΟΦΟΥΣ, ΤΡΙΑ ΙΣΟΓΕΙΑ ΕΠΙΠΕΔΑ ΚΑΙ ΕΞΙ ΚΛΙΜΑΚΩΤΑ ΥΠΟΓΕΙΑ ΕΠΙΠΕΔΑ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΘΕΣΕΩΝ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΗΛΕΚΤΡΟΜΗΧΑΝΟΛΟΓΙΚΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΚΑΤΑΣΚΕΥΗ ΥΔΑΤΙΝΩΝ ΣΤΟΙΧΕΙΩΝ, ΠΕΡΓΚΟΛΩΝ, ΣΤΕΓΑΣΤΡΩΝ, ΗΛΙΑΚΩΝ ΑΙΘΡΙΩΝ ΚΑΙ ΚΟΠΗ ΔΕΝΤΡΩΝ, ΣΤΟ OIKOΠEΔO A-Π4.17.1 TOY Ο.Τ. Α-Π4.17 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ- ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΘΜΥ46Ψ842-ΒΚΝ,801448,19/09/2023 15:38:18,19/09/2023 15:38:30,https://diavgeia.gov.gr/doc/ΨΘΜΥ46Ψ842-ΒΚΝ,"Ενημέρωση Οικοδομικής Αδείας (ν.4759/2020): ΕΝΗΜΕΡΩΣΗ ΤΗΣ ΥΠ' ΑΡΙΘΜΟΝ 414051/22 ΟΙΚΟΔΟΜΙΚΗΣ ΑΔΕΙΑΣ ΓΙΑ ΑΛΛΑΓΗ ΟΝΟΜΑΤΟΣ ΙΔΙΟΚΤΗΤΗ, ΠΡΟΣΘΗΚΗ ΔΥΟ ΕΞΩΤΕΡΙΚΩΝ ΚΛΙΜΑΚΩΝ ΣΥΝΤΗΡΗΣΗΣ ΔΩΜΑΤΩΝ ΚΑΙ ΠΡΟΣΘΗΚΗ Η/Μ ΦΡΕΑΤΙΟΥ ΔΕΔΔΗΕ ΣΤΟ ΥΠΟΓΕΙΟ ΓΙΑ ΤΟ ΝΕΟ ΚΤΙΡΙΟ ΜΕΤΕΓΚΑΤΑΣΤΑΣΗΣ ΣΥΛΛΟΓΩΝ ΑΜΕΑ ΕΝΤΟΣ ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ - ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
Ρ43Β46Ψ842-ΒΚΔ,801448,19/09/2023 15:38:18,19/09/2023 15:38:23,https://diavgeia.gov.gr/doc/Ρ43Β46Ψ842-ΒΚΔ,"Ενημέρωση Οικοδομικής Αδείας (ν.4759/2020): ΕΝΗΜΕΡΩΣΗ ΤΗΣ ΥΠ' ΑΡΙΘΜΟΝ 414051/22 ΟΙΚΟΔΟΜΙΚΗΣ ΑΔΕΙΑΣ ΓΙΑ ΑΛΛΑΓΗ ΟΝΟΜΑΤΟΣ ΙΔΙΟΚΤΗΤΗ, ΠΡΟΣΘΗΚΗ ΔΥΟ ΕΞΩΤΕΡΙΚΩΝ ΚΛΙΜΑΚΩΝ ΣΥΝΤΗΡΗΣΗΣ ΔΩΜΑΤΩΝ ΚΑΙ ΠΡΟΣΘΗΚΗ Η/Μ ΦΡΕΑΤΙΟΥ ΔΕΔΔΗΕ ΣΤΟ ΥΠΟΓΕΙΟ ΓΙΑ ΤΟ ΝΕΟ ΚΤΙΡΙΟ ΜΕΤΕΓΚΑΤΑΣΤΑΣΗΣ ΣΥΛΛΟΓΩΝ ΑΜΕΑ ΕΝΤΟΣ ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ - ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
Ψ1ΓΤ46Ψ842-Μ4Ξ,767486,03/08/2023 13:09:34,03/08/2023 13:15:23,https://diavgeia.gov.gr/doc/Ψ1ΓΤ46Ψ842-Μ4Ξ,Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ 2.5.3 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ,2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΖΤ946Ψ842-ΑΚΒ,748232,14/07/2023 19:06:24,17/07/2023 15:28:14,https://diavgeia.gov.gr/doc/ΨΖΤ946Ψ842-ΑΚΒ,"Οικοδομική Άδεια (ν.4759/2020): COMMERCIAL HUB: ΑΔΕΙΑ ΕΚΣΚΑΦΩΝ ΚΑΙ ΚΑΤΑΣΚΕΥΗΣ ΤΟΙΧΕΙΩΝ ΑΝΤΙΣΤΗΡΙΞΗΣ-ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ, ΜΕ ΣΚΟΠΟ ΤΗΝ ΑΝΕΓΕΡΣΗ ΚΤΗΡΙΟΥ ΕΙΔΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ ΣΧΕΔΙΑΣΗΣ ΕΜΠΟΡΙΚΟΥ ΚΕΝΤΡΟΥ, ΓΡΑΦΕΙΩΝ ΚΑΙ ΕΜΠΟΡΙΚΩΝ ΚΑΤΑΣΤΗΜΑΤΩΝ, ΜΕ ΤΡΕΙΣ ΟΡΟΦΟΥΣ, ΤΡΙΑ ΙΣΟΓΕΙΑ ΕΠΙΠΕΔΑ ΚΑΙ ΕΞΙ ΚΛΙΜΑΚΩΤΑ ΥΠΟΓΕΙΑ ΕΠΙΠΕΔΑ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΘΕΣΕΩΝ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΗΛΕΚΤΡΟΜΗΧΑΝΟΛΟΓΙΚΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΚΑΤΑΣΚΕΥΗ ΥΔΑΤΙΝΩΝ ΣΤΟΙΧΕΙΩΝ, ΠΕΡΓΚΟΛΩΝ,
ΣΤΕΓΑΣΤΡΩΝ, ΗΛΙΑΚΩΝ ΑΙΘΡΙΩΝ, ΣΤΟ ΟΙΚΟΠΕΔΟ Α-Π4.17.1 ΤΟΥ Ο.Τ. Α-Π4.17 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ- ΑΓΙΟΥ ΚΟΣΜΑ ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
96ΡΚ46Ψ842-ΩΗΠ,734863,03/07/2023 14:33:06,03/07/2023 15:47:42,https://diavgeia.gov.gr/doc/96ΡΚ46Ψ842-ΩΗΠ,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): Άδεια εκσκαφών και κατασκευής τοιχείων αντιστήριξης - άδεια κοπής δένδρων, στο οικόπεδο Α-Π4.17.2 του Ο.Τ. Α-Π4.17, της περιοχής προς πολεοδόμηση Α-Π4, Τομέας VI, στον Μητροπολιτικό Πόλο Ελληνικού - Αγ. Κοσμά, με σκοπό την “Ανέγερση υψηλού κτηρίου μικτής χρήσης (κατοικία, ξενοδοχείο και γραφεία) 37 ορόφων, ειδικής αρχιτεκτονικής σχεδίασης-τοπόσημο, με 3 υπόγειους ορόφους κυρίων, βοηθητικών χρήσεων και στάθμευσης, έναν ισόγειο όροφο κυρίων χρήσεων σε 2 στάθμες, 4 ορόφους γραφείων, 9 ορόφους ξενοδοχείου, 18 ορόφους κατοικιών, 2 μηχανολογικούς ορόφους και δώμα, με διαμόρφωση περιβάλλοντος χώρου (κατασκευή υδάτινων στοιχείων, περγκολών, ηχοπετασμάτων και στεγάστρων με φωτοβολταϊκά), χρήση των άρθρων 10 και 25 του ΝΟΚ όπως ισχύει”.",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΔΕΚ46Ψ842-ΡΦΩ,765073,01/08/2023 14:52:24,01/08/2023 15:02:34,https://diavgeia.gov.gr/doc/ΨΔΕΚ46Ψ842-ΡΦΩ,"Έγκριση Εργασιών Δόμησης Μικρής Κλίμακας: ΔΟΚΙΜΑΣΤΙΚΕΣ ΤΟΜΕΣ ΤΟΥ ΕΔΑΦΟΥΣ ΚΑΙ ΚΟΠΗ ΔΕΝΔΡΩΝ στο ΟΙΚΟΠΕΔΟ 1.4.4.ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ
ΕΛΛΗΝΙΚΟΥ-ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
